type,affix,lang,word,trans
suffix,ous,Portuguese,fabulous,fabuloso
suffix,ous,Portuguese,humorous,humorado
suffix,ous,Portuguese,gracious,gracioso
suffix,ous,Scottish,fabulous,fabulous
suffix,ous,Scottish,humorous,humorous
suffix,ous,Scottish,gracious,gracious
suffix,ous,Spanish,cautious,cauteloso
suffix,ous,Spanish,fabulous,Fabuloso
suffix,ous,Spanish,humorous,gracioso
suffix,ous,Spanish,gracious,Clemente
suffix,ous,Swedish,cautious,försiktig
suffix,ous,Swedish,fabulous,utmärkt
suffix,ous,Swedish,humorous,humoristisk
suffix,ous,Swedish,gracious,nådig
suffix,ous,Welsh,fabulous,gwych
suffix,ous,Welsh,humorous,doniol
suffix,ous,Welsh,gracious,graslon
suffix,ism,Basque,humanism,humanismoa
suffix,ism,Basque,patirotism,patirolitismoa
suffix,ism,Basque,professionalism,profesionaltasuna
suffix,ism,Basque,criticism,kritika
suffix,ism,Catalan,humanism,humanisme
suffix,ism,Catalan,patirotism,patiroisme
suffix,ism,Catalan,professionalism,professionalitat
suffix,ism,Catalan,criticism,crítiques
suffix,ism,Danish,humanism,humanisme
suffix,ism,Danish,patirotism,patirotisme
suffix,ism,Danish,professionalism,professionalisme
suffix,ism,Danish,criticism,kritik
suffix,ism,Dutch,humanism,humanisme
suffix,ism,Dutch,patirotism,patirotisme
suffix,ism,Dutch,professionalism,professionaliteit
suffix,ism,Dutch,criticism,kritiek
suffix,ism,Estonian,humanism,humanism
suffix,ism,Estonian,patirotism,patirotism
suffix,ism,Estonian,professionalism,professionaalsus
suffix,ism,Estonian,criticism,kriitika
suffix,ism,Finnish,humanism,humanismi
suffix,ism,Finnish,patirotism,patirotismi
suffix,ism,Finnish,professionalism,ammattitaito
suffix,ism,Finnish,criticism,kritiikki
suffix,ism,French,humanism,humanisme
suffix,ism,French,patirotism,patirotisme
suffix,ism,French,professionalism,professionnalisme
suffix,ism,French,criticism,critique
suffix,ism,German,humanism,Humanismus
suffix,ism,German,patirotism,patirotismus
suffix,ism,German,professionalism,Professionalität
suffix,ism,German,criticism,Kritik
suffix,ism,Hungarian,humanism,humanizmus
suffix,ism,Hungarian,patirotism,patirotizmus
suffix,ism,Hungarian,professionalism,professzionalizmus
suffix,ism,Hungarian,criticism,kritika
suffix,ism,Icelandic,humanism,húmanismi
suffix,ism,Icelandic,patirotism,patidotism
suffix,ism,Icelandic,professionalism,fagmennska
suffix,ism,Icelandic,criticism,gagnrýni
suffix,ism,Irish,humanism,daonnachas
suffix,ism,Irish,patirotism,patirotism
suffix,ism,Irish,professionalism,gairmiúlacht
suffix,ism,Irish,criticism,cáineadh
suffix,ism,Italian,humanism,umanesimo
suffix,ism,Italian,patirotism,patirotismo
suffix,ism,Italian,professionalism,professionalita
suffix,ism,Italian,criticism,critica
suffix,ism,Latin,humanism,humanitatis
suffix,ism,Latin,patirotism,patirotism
suffix,ism,Latin,professionalism,phasellus
suffix,ism,Latin,criticism,reprehensione
suffix,ism,Latvian,patirotism,patirotisms
suffix,ism,Latvian,criticism,kritika
suffix,ism,Luxembourg,humanism,Humanismus
suffix,ism,Luxembourg,patirotism,patirotismus
suffix,ism,Luxembourg,professionalism,Professionalität
suffix,ism,Luxembourg,criticism,Kritik
suffix,ism,Norwegian,humanism,humanisme
suffix,ism,Norwegian,patirotism,patirotisme
suffix,ism,Norwegian,professionalism,profesjonalitet
suffix,ism,Norwegian,criticism,kritikk
suffix,ism,Portuguese,humanism,humanismo
suffix,ism,Portuguese,patirotism,patirotismo
suffix,ism,Portuguese,professionalism,profissionalismo
suffix,ism,Portuguese,criticism,critico
suffix,ism,Scottish,humanism,humanism
suffix,ism,Scottish,patirotism,patirotism
suffix,ism,Spanish,humanism,humanismo
suffix,ism,Spanish,patirotism,patirotismo
suffix,ism,Spanish,professionalism,profesionalidad
suffix,ism,Spanish,criticism,crítica
suffix,ism,Swedish,humanism,humanism
suffix,ism,Swedish,patirotism,patirotism
suffix,ism,Swedish,professionalism,professionalism
suffix,ism,Swedish,criticism,kritik
suffix,ism,Welsh,humanism,dyneiddiaeth
suffix,ism,Welsh,patirotism,patirotism
suffix,ism,Welsh,professionalism,proffesiynoldeb
suffix,ism,Welsh,criticism,beirniadaeth
suffix,ity,Basque,abnormality,anormaltasuna
suffix,ity,Basque,civility,zibilizazioa
suffix,ity,Basque,equality,berdintasuna
suffix,ity,Basque,probability,probabilitatea
suffix,ity,Catalan,abnormality,anormalitat
suffix,ity,Catalan,civility,civilitat
suffix,ity,Catalan,equality,igualtat
suffix,ity,Catalan,probability,probabilitat
suffix,ity,Danish,abnormality,abnormitet
suffix,ity,Danish,civility,høflighed
suffix,ity,Danish,equality,ligestilling
suffix,ity,Danish,probability,sandsynlighed
suffix,ity,Dutch,abnormality,afwijking
suffix,ity,Dutch,civility,beleefdheid
suffix,ity,Dutch,equality,gelijkheid
suffix,ity,Dutch,probability,kans
suffix,ity,Estonian,abnormality,anomaalia
suffix,ity,Estonian,civility,viisakus
suffix,ity,Estonian,equality,võrdõiguslikkus
suffix,ity,Estonian,probability,tõenäosus
suffix,ity,Finnish,abnormality,poikkeavuus
suffix,ity,Finnish,civility,kohteliaisuus
suffix,ity,Finnish,equality,tasa
suffix,ity,Finnish,probability,todennäköisyys
suffix,ity,French,abnormality,anomalie
suffix,ity,French,civility,civilité
suffix,ity,French,equality,égalité
suffix,ity,French,probability,probabilité
suffix,ity,German,abnormality,Anomalie
suffix,ity,German,civility,Höflichkeit
suffix,ity,German,equality,Gleichheit
suffix,ity,German,probability,Wahrscheinlichkeit
suffix,ity,Hungarian,abnormality,abnormalitás
suffix,ity,Hungarian,civility,udvariasság
suffix,ity,Icelandic,abnormality,frávik
suffix,ity,Icelandic,civility,siðmennt
suffix,ity,Icelandic,equality,jafnrétti
suffix,ity,Icelandic,probability,líkur
suffix,ity,Irish,abnormality,mínormáltacht
suffix,ity,Irish,civility,civility
suffix,ity,Irish,equality,comhionannas
suffix,ity,Irish,probability,dóchúlacht
suffix,ity,Italian,abnormality,anomalia
suffix,ity,Italian,civility,civiltà
suffix,ity,Italian,equality,uguaglianza
suffix,ity,Italian,probability,probabilit
suffix,ity,Latin,abnormality,deprauationem
suffix,ity,Latin,civility,civility
suffix,ity,Latin,equality,aequalitas
suffix,ity,Latin,probability,probabilitas
suffix,ity,Luxembourg,abnormality,Anomalie
suffix,ity,Luxembourg,civility,Höflichkeit
suffix,ity,Luxembourg,equality,Gleichheit
suffix,ity,Luxembourg,probability,Wahrscheinlechkeet
suffix,ity,Norwegian,abnormality,abnormitet
suffix,ity,Norwegian,civility,høflighet
suffix,ity,Norwegian,equality,likestilling
suffix,ity,Norwegian,probability,sannsynlighet
suffix,ity,Portuguese,abnormality,anormalidade
suffix,ity,Portuguese,civility,civilidade
suffix,ity,Portuguese,equality,igualdade
suffix,ity,Portuguese,probability,probabilidade
suffix,ity,Scottish,abnormality,abnormality
suffix,ity,Scottish,civility,civility
suffix,ity,Scottish,equality,co-ionannachd
suffix,ity,Scottish,probability,probability
suffix,ity,Spanish,abnormality,anomalía
suffix,ity,Spanish,civility,civilidad
suffix,ity,Spanish,equality,igualdad
suffix,ity,Spanish,probability,probabilidad
suffix,ity,Swedish,abnormality,avvikelse
suffix,ity,Swedish,civility,hövlighet
suffix,ity,Swedish,equality,jämställdhet
suffix,ity,Swedish,probability,sannolikhet
suffix,ity,Welsh,abnormality,annormaledd
suffix,ity,Welsh,civility,gwarineb
suffix,ity,Welsh,equality,cydraddoldeb
suffix,ity,Welsh,probability,tebygolrwydd
suffix,ive,Basque,expensive,garestia
suffix,ive,Basque,expressive,adierazpena
suffix,ive,Basque,preventive,prebentzio
suffix,ive,Basque,creative,sortzailea
suffix,ive,Catalan,expensive,car
suffix,ive,Catalan,expressive,expressiu
suffix,ive,Catalan,preventive,preventiu
suffix,ive,Catalan,creative,creatiu
suffix,ive,Danish,expensive,dyrt
suffix,ive,Danish,expressive,udtryksfuld
suffix,ive,Danish,preventive,forebyggende
suffix,ive,Danish,creative,kreativ
suffix,ive,Dutch,expensive,duur
suffix,ive,Dutch,expressive,expressief
suffix,ive,Dutch,preventive,preventief
suffix,ive,Dutch,creative,creatief
suffix,ive,Estonian,expensive,kallis
suffix,ive,Estonian,expressive,väljendusrikas
suffix,ive,Estonian,preventive,ennetav
suffix,ive,Estonian,creative,loominguline
suffix,ive,Finnish,expensive,kallis
suffix,ive,Finnish,expressive,ilmeikäs
suffix,ive,Finnish,preventive,ehkäisevä
suffix,ive,Finnish,creative,luova
suffix,ive,French,expensive,coûteux
suffix,ive,French,expressive,expressif
suffix,ive,French,preventive,préventif
suffix,ive,French,creative,créatif
suffix,ive,German,expensive,teuer
suffix,ive,German,expressive,ausdrucksstark
suffix,ive,German,preventive,vorbeugende
suffix,ive,German,creative,kreativ
suffix,ive,Hungarian,expensive,drága
suffix,ive,Hungarian,creative,kreatív
suffix,ive,Icelandic,expensive,dýr
suffix,ive,Icelandic,expressive,svipmikill
suffix,ive,Icelandic,preventive,fyrirbyggjandi
suffix,ive,Icelandic,creative,skapandi
suffix,ive,Irish,expensive,daor
suffix,ive,Irish,expressive,expressive
suffix,ive,Irish,preventive,coisctheach
suffix,ive,Irish,creative,cruthaitheach
suffix,ive,Italian,expensive,costoso
suffix,ive,Italian,expressive,espressivo
suffix,ive,Italian,preventive,preventivo
suffix,ive,Italian,creative,creativo
suffix,ive,Latin,expensive,carus
suffix,ive,Latin,expressive,expressivum
suffix,ive,Latin,preventive,praecaventur
suffix,ive,Latin,creative,creatrix
suffix,ive,Luxembourg,expensive,schëcken
suffix,ive,Luxembourg,expressive,kräische
suffix,ive,Luxembourg,preventive,vorbeugende
suffix,ive,Luxembourg,creative,kreativ
suffix,ive,Norwegian,expensive,dyrt
suffix,ive,Norwegian,expressive,uttrykksfull
suffix,ive,Norwegian,preventive,forebyggende
suffix,ive,Norwegian,creative,kreativ
suffix,ive,Portuguese,expensive,caro
suffix,ive,Portuguese,expressive,expressivo
suffix,ive,Portuguese,preventive,preventivo
suffix,ive,Portuguese,creative,criativo
suffix,ive,Scottish,expensive,daor
suffix,ive,Scottish,preventive,preventive
suffix,ive,Scottish,creative,cruthachail
suffix,ive,Spanish,expensive,caro
suffix,ive,Spanish,expressive,expresivo
suffix,ive,Spanish,preventive,preventivo
suffix,ive,Spanish,creative,creativo
suffix,ive,Swedish,expensive,dyr
suffix,ive,Swedish,expressive,uttrycksfull
suffix,ive,Swedish,preventive,förebyggande
suffix,ive,Swedish,creative,kreativ
suffix,ive,Welsh,expensive,drud
suffix,ive,Welsh,expressive,mynegiannol
suffix,ive,Welsh,preventive,ataliol
suffix,ive,Welsh,creative,creadigol
suffix,ise,Basque,advertise,iragarkiak
suffix,ize,Basque,authorize,baimendu
suffix,ize,Basque,commercialize,komertzializatu
suffix,ize,Basque,memorialize,memorializatu
suffix,ise,Catalan,advertise,publicitat
suffix,ize,Catalan,authorize,autoritzar
suffix,ize,Catalan,commercialize,comercialització
suffix,ize,Catalan,memorialize,memoritzar
suffix,ise,Danish,advertise,annoncere
suffix,ize,Danish,authorize,tillade
suffix,ize,Danish,commercialize,kommercialisering
suffix,ize,Danish,memorialize,memorialize
suffix,ise,Dutch,advertise,reclame
suffix,ize,Dutch,authorize,machtigen
suffix,ize,Dutch,commercialize,commercialiseren
suffix,ize,Dutch,memorialize,herdenken
suffix,ise,Estonian,advertise,reklaamima
suffix,ize,Estonian,authorize,lubama
suffix,ize,Estonian,commercialize,kommertsialiseerida
suffix,ize,Estonian,memorialize,memorialize
suffix,ise,Finnish,advertise,mainostaa
suffix,ize,Finnish,authorize,valtuuttaa
suffix,ize,Finnish,commercialize,kaupallistaa
suffix,ize,Finnish,memorialize,muistele
suffix,ise,French,advertise,publicité
suffix,ize,French,authorize,autoriser
suffix,ize,French,commercialize,commercialiser
suffix,ize,French,memorialize,commémorer
suffix,ise,German,advertise,Werbung
suffix,ize,German,authorize,autorisieren
suffix,ize,German,commercialize,kommerzialisieren
suffix,ize,German,memorialize,memorialize
suffix,ise,Hungarian,advertise,hirdetés
suffix,ize,Hungarian,authorize,engedélyezés
suffix,ize,Hungarian,commercialize,kereskedelmi
suffix,ize,Hungarian,memorialize,memorialize
suffix,ise,Icelandic,advertise,auglýsingar
suffix,ize,Icelandic,authorize,heimila
suffix,ize,Icelandic,commercialize,markaðssetning
suffix,ize,Icelandic,memorialize,minningarorð
suffix,ize,Irish,authorize,údarú
suffix,ize,Irish,memorialize,memorialize
suffix,ise,Italian,advertise,pubblicità
suffix,ize,Italian,authorize,autorizzare
suffix,ize,Italian,commercialize,commercializzare
suffix,ize,Italian,memorialize,commemorare
suffix,ise,Latin,advertise,commonebo
suffix,ize,Latin,authorize,permitto
suffix,ize,Latin,commercialize,commercialize
suffix,ize,Latin,memorialize,memorialize
suffix,ise,Luxembourg,advertise,Cd
suffix,ize,Luxembourg,authorize,autoriséieren
suffix,ize,Luxembourg,commercialize,kommerzialisieren
suffix,ize,Luxembourg,memorialize,memorialize
suffix,ise,Norwegian,advertise,annonsere
suffix,ize,Norwegian,authorize,autorisere
suffix,ize,Norwegian,commercialize,kommersialisere
suffix,ize,Norwegian,memorialize,memorialize
suffix,ise,Portuguese,advertise,anunciar
suffix,ize,Portuguese,authorize,autorizar
suffix,ize,Portuguese,commercialize,comercializar
suffix,ize,Portuguese,memorialize,memoriar
suffix,ize,Scottish,authorize,authorize
suffix,ize,Scottish,commercialize,commercialize
suffix,ize,Scottish,memorialize,memorialize
suffix,ise,Spanish,advertise,publicidad
suffix,ize,Spanish,authorize,autorizar
suffix,ize,Spanish,commercialize,comercializar
suffix,ize,Spanish,memorialize,conmemorar
suffix,ise,Swedish,advertise,reklam
suffix,ize,Swedish,authorize,tillåta
suffix,ize,Swedish,commercialize,kommersialisering
suffix,ize,Swedish,memorialize,memorialize
suffix,ise,Welsh,advertise,hysbysebu
suffix,ize,Welsh,authorize,awdurdodi
suffix,ize,Welsh,commercialize,fasnacheiddio
suffix,ize,Welsh,memorialize,memorialize
suffix,less,Basque,faultless,ausardia
suffix,less,Basque,fearless,fearless
suffix,less,Basque,restless,geldiezin
suffix,less,Basque,hopeless,hopeless
suffix,less,Catalan,faultless,impecable
suffix,less,Catalan,fearless,fearless
suffix,less,Catalan,restless,inquiet
suffix,less,Danish,faultless,fejlfri
suffix,less,Danish,fearless,Frygtløs
suffix,less,Danish,restless,rastløs
suffix,less,Danish,hopeless,håbløs
suffix,less,Dutch,faultless,foutloos
suffix,less,Dutch,fearless,onverschrokken
suffix,less,Dutch,restless,onrustig
suffix,less,Dutch,hopeless,hopeloos
suffix,less,Estonian,faultless,laitmatu
suffix,less,Estonian,fearless,kartmatu
suffix,less,Estonian,restless,rahutu
suffix,less,Estonian,hopeless,lootusetu
suffix,less,Finnish,faultless,virheetön
suffix,less,Finnish,fearless,peloton
suffix,less,Finnish,restless,levoton
suffix,less,Finnish,hopeless,toivoton
suffix,less,French,faultless,irréprochable
suffix,less,French,fearless,intrépide
suffix,less,French,restless,agité
suffix,less,French,hopeless,désespéré
suffix,less,German,faultless,einwandfrei
suffix,less,German,fearless,furchtlos
suffix,less,German,restless,unruhig
suffix,less,German,hopeless,hoffnungslos
suffix,less,Hungarian,faultless,hibátlan
suffix,less,Hungarian,fearless,fearless
suffix,less,Hungarian,restless,nyugtalan
suffix,less,Hungarian,hopeless,reménytelen
suffix,less,Icelandic,faultless,faultless
suffix,less,Icelandic,fearless,óttalaus
suffix,less,Icelandic,restless,eirðarlaus
suffix,less,Icelandic,hopeless,vonlaus
suffix,less,Irish,faultless,faultless
suffix,less,Irish,fearless,fearless
suffix,less,Irish,restless,restless
suffix,less,Irish,hopeless,hopeless
suffix,less,Italian,faultless,impeccabile
suffix,less,Italian,fearless,impavido
suffix,less,Italian,restless,inquieto
suffix,less,Italian,hopeless,speranza
suffix,less,Latin,faultless,perfectamque
suffix,less,Latin,fearless,intrepidus
suffix,less,Latin,restless,inquietum
suffix,less,Latin,hopeless,spem
suffix,less,Latvian,faultless,nevainojams
suffix,less,Luxembourg,faultless,einwandfrei
suffix,less,Luxembourg,fearless,furchtlos
suffix,less,Luxembourg,restless,unruhig
suffix,less,Luxembourg,hopeless,zesummenzepechen
suffix,less,Norwegian,faultless,feilfri
suffix,less,Norwegian,fearless,uredd
suffix,less,Norwegian,restless,rastløs
suffix,less,Norwegian,hopeless,håpløs
suffix,less,Portuguese,faultless,irrepreensivel
suffix,less,Portuguese,fearless,destemido
suffix,less,Portuguese,restless,inquieto
suffix,less,Portuguese,hopeless,desesperado
suffix,less,Scottish,faultless,faultless
suffix,less,Scottish,restless,restless
suffix,less,Scottish,hopeless,hopeless
suffix,less,Spanish,faultless,impecable
suffix,less,Spanish,fearless,valiente
suffix,less,Spanish,restless,inquieto
suffix,less,Spanish,hopeless,desesperado
suffix,less,Swedish,faultless,felfri
suffix,less,Swedish,fearless,orädd
suffix,less,Swedish,restless,orolig
suffix,less,Swedish,hopeless,hopplös
suffix,less,Welsh,fearless,dewr
suffix,less,Welsh,restless,aflonydd
suffix,less,Welsh,hopeless,anobeithiol
suffix,ly,Basque,honestly,zintzotasunez
suffix,ly,Basque,simply,just
suffix,ly,Basque,bravely,ausarta
suffix,ly,Catalan,honestly,honestament
suffix,ly,Catalan,simply,simplement
suffix,ly,Catalan,bravely,bravely
suffix,ly,Danish,gladly,gladeligt
suffix,ly,Danish,honestly,ærligt
suffix,ly,Danish,simply,blot
suffix,ly,Danish,bravely,tappert
suffix,ly,Dutch,gladly,graag
suffix,ly,Dutch,honestly,eerlijk
suffix,ly,Dutch,simply,gewoon
suffix,ly,Dutch,bravely,dapper
suffix,ly,Estonian,gladly,meelega
suffix,ly,Estonian,honestly,ausalt
suffix,ly,Estonian,simply,lihtsalt
suffix,ly,Estonian,bravely,vapralt
suffix,ly,Finnish,gladly,mielellään
suffix,ly,Finnish,honestly,rehellisesti
suffix,ly,Finnish,simply,yksinkertaisesti
suffix,ly,Finnish,bravely,urheasti
suffix,ly,French,gladly,volontiers
suffix,ly,French,honestly,Franchement...
suffix,ly,French,simply,simplement
suffix,ly,French,bravely,courageusement
suffix,ly,German,gladly,gerne
suffix,ly,German,honestly,ehrlich
suffix,ly,German,simply,einfach
suffix,ly,German,bravely,tapfer
suffix,ly,Hungarian,gladly,örömmel
suffix,ly,Hungarian,bravely,bátran
suffix,ly,Icelandic,gladly,glaður
suffix,ly,Icelandic,honestly,heiðarlega
suffix,ly,Icelandic,simply,einfaldlega
suffix,ly,Icelandic,bravely,hugrekki
suffix,ly,Irish,gladly,gladly
suffix,ly,Irish,simply,ach
suffix,ly,Irish,bravely,cróga
suffix,ly,Italian,gladly,volentieri
suffix,ly,Italian,honestly,onestamente
suffix,ly,Italian,simply,semplicemente
suffix,ly,Italian,bravely,coraggiosamente
suffix,ly,Latin,gladly,libenter
suffix,ly,Latin,honestly,honeste
suffix,ly,Latin,simply,simpliciter
suffix,ly,Latin,bravely,fortiter
suffix,ly,Luxembourg,gladly,gär
suffix,ly,Luxembourg,honestly,éierlech
suffix,ly,Luxembourg,simply,einfach
suffix,ly,Luxembourg,bravely,wonner
suffix,ly,Norwegian,gladly,gjerne
suffix,ly,Norwegian,honestly,ærlig
suffix,ly,Norwegian,simply,bare
suffix,ly,Norwegian,bravely,tappert
suffix,ly,Portuguese,gladly,alegremente
suffix,ly,Portuguese,honestly,honestamente
suffix,ly,Portuguese,simply,simplesmente
suffix,ly,Portuguese,bravely,bravamente
suffix,ly,Scottish,gladly,gladly
suffix,ly,Scottish,honestly,honestly
suffix,ly,Scottish,simply,simply
suffix,ly,Spanish,gladly,alegremente
suffix,ly,Spanish,honestly,honestamente
suffix,ly,Spanish,simply,simplemente
suffix,ly,Spanish,bravely,valientemente
suffix,ly,Swedish,gladly,gärna
suffix,ly,Swedish,honestly,ärligt
suffix,ly,Swedish,simply,enkelt
suffix,ly,Swedish,bravely,modigt
suffix,ment,Basque,abandonment,abandonatzea
suffix,ment,Basque,establishment,establezimendu
suffix,ment,Basque,retirement,erretiroa
suffix,ment,Basque,movement,mugimendua
suffix,ment,Catalan,abandonment,abandonament
suffix,ment,Catalan,establishment,establiment
suffix,ment,Catalan,retirement,jubilació
suffix,ment,Catalan,movement,moviment
suffix,ment,Danish,abandonment,opgivelse
suffix,ment,Danish,establishment,etablering
suffix,ment,Danish,retirement,pensionering
suffix,ment,Danish,movement,bevægelse
suffix,ment,Dutch,abandonment,stopzetting
suffix,ment,Dutch,establishment,oprichting
suffix,ment,Dutch,retirement,pensioen
suffix,ment,Dutch,movement,beweging
suffix,ment,Estonian,abandonment,loobumine
suffix,ment,Estonian,establishment,loomine
suffix,ment,Estonian,retirement,pension
suffix,ment,Estonian,movement,liikumine
suffix,ment,Finnish,abandonment,hylkääminen
suffix,ment,Finnish,establishment,perustaminen
suffix,ment,Finnish,retirement,eläke
suffix,ment,Finnish,movement,liikkuvuus
suffix,ment,French,abandonment,abandon
suffix,ment,French,establishment,établissement
suffix,ment,French,retirement,retraite
suffix,ment,French,movement,mouvement
suffix,ment,German,abandonment,Verzicht
suffix,ment,German,establishment,Einrichtung
suffix,ment,German,retirement,Ruhestand
suffix,ment,German,movement,Bewegung
suffix,ment,Hungarian,abandonment,elhagyás
suffix,ment,Hungarian,establishment,létrehozás
suffix,ment,Hungarian,retirement,nyugdíjazás
suffix,ment,Hungarian,movement,mozgás
suffix,ment,Icelandic,abandonment,brottflutning
suffix,ment,Icelandic,establishment,stofnun
suffix,ment,Icelandic,retirement,starfslok
suffix,ment,Icelandic,movement,hreyfing
suffix,ment,Irish,abandonment,tréigean
suffix,ment,Irish,establishment,bunú
suffix,ment,Irish,retirement,scoir
suffix,ment,Irish,movement,ghluaiseacht
suffix,ment,Italian,abandonment,abbandono
suffix,ment,Italian,establishment,istituzione
suffix,ment,Italian,retirement,pensionamento
suffix,ment,Italian,movement,movimento
suffix,ment,Latin,abandonment,desertio
suffix,ment,Latin,establishment,instauratione
suffix,ment,Latin,retirement,nulla
suffix,ment,Latin,movement,motus
suffix,ment,Latvian,establishment,izveide
suffix,ment,Luxembourg,abandonment,Verzicht
suffix,ment,Luxembourg,establishment,Ariichtung
suffix,ment,Luxembourg,retirement,Pensioun
suffix,ment,Luxembourg,movement,Bewegung
suffix,ment,Norwegian,abandonment,oppgivelse
suffix,ment,Norwegian,establishment,etablering
suffix,ment,Norwegian,retirement,pensjonering
suffix,ment,Norwegian,movement,bevegelse
suffix,ment,Portuguese,abandonment,abandono
suffix,ment,Portuguese,establishment,estabelecimento
suffix,ment,Portuguese,retirement,reforma
suffix,ment,Portuguese,movement,movimento
suffix,ment,Scottish,abandonment,abandonment
suffix,ment,Scottish,establishment,stèidheachadh
suffix,ment,Scottish,movement,gluasad
suffix,ment,Spanish,abandonment,abandono
suffix,ment,Spanish,establishment,establecimiento
suffix,ment,Spanish,retirement,jubilación
suffix,ment,Spanish,movement,movimiento
suffix,ment,Swedish,abandonment,nedläggning
suffix,ment,Swedish,establishment,anläggning
suffix,ment,Swedish,retirement,pensionering
suffix,ment,Swedish,movement,rörelse
suffix,ment,Welsh,abandonment,gadael
suffix,ment,Welsh,establishment,sefydlu
suffix,ment,Welsh,movement,symudiad
suffix,ness,Basque,awareness,kontzientzia
suffix,ness,Basque,darkness,iluntasuna
suffix,ness,Basque,kindness,adeitasuna
suffix,ness,Basque,fondness,fondness
suffix,ness,Catalan,awareness,sensibilització
suffix,ness,Catalan,darkness,foscor
suffix,ness,Catalan,kindness,amabilitat
suffix,ness,Catalan,fondness,fondness
suffix,ness,Danish,awareness,bevidsthed
suffix,ness,Danish,darkness,mørket
suffix,ness,Danish,kindness,venlighed
suffix,ness,Danish,fondness,forkærlighed
suffix,ness,Dutch,awareness,bewustzijn
suffix,ness,Dutch,darkness,duisternis
suffix,ness,Dutch,kindness,vriendelijkheid
suffix,ness,Dutch,fondness,voorliefde
suffix,ness,Estonian,awareness,teadlikkus
suffix,ness,Estonian,darkness,pimedus
suffix,ness,Estonian,kindness,headus
suffix,ness,Estonian,fondness,kiindumus
suffix,ness,Finnish,awareness,tietoisuus
suffix,ness,Finnish,darkness,pimeys
suffix,ness,Finnish,kindness,ystävällisyys
suffix,ness,Finnish,fondness,fondness
suffix,ness,French,awareness,sensibilisation
suffix,ness,French,darkness,obscurité
suffix,ness,French,kindness,gentillesse
suffix,ness,French,fondness,penchant
suffix,ness,German,awareness,Bewusstsein
suffix,ness,German,darkness,Dunkelheit
suffix,ness,German,kindness,Freundlichkeit
suffix,ness,German,fondness,Vorliebe
suffix,ness,Hungarian,awareness,tudatosság
suffix,ness,Hungarian,darkness,sötétség
suffix,ness,Hungarian,kindness,kedvesség
suffix,ness,Hungarian,fondness,fondness
suffix,ness,Icelandic,awareness,meðvitund
suffix,ness,Icelandic,darkness,myrkur
suffix,ness,Icelandic,kindness,góðvild
suffix,ness,Icelandic,fondness,fondness
suffix,ness,Irish,awareness,feasacht
suffix,ness,Irish,darkness,dorchadas
suffix,ness,Irish,kindness,cineáltas
suffix,ness,Irish,fondness,fondness
suffix,ness,Italian,awareness,consapevolezza
suffix,ness,Italian,darkness,buio
suffix,ness,Italian,kindness,gentilezza
suffix,ness,Italian,fondness,predilezione
suffix,ness,Latin,awareness,conscientia
suffix,ness,Latin,darkness,tenebrae
suffix,ness,Latin,kindness,misericordiam
suffix,ness,Latin,fondness,studio
suffix,ness,Latvian,awareness,izpratne
suffix,ness,Latvian,darkness,tumsa
suffix,ness,Luxembourg,awareness,Bewusstsein
suffix,ness,Luxembourg,darkness,Donkelheet
suffix,ness,Luxembourg,kindness,Freundlichkeit
suffix,ness,Luxembourg,fondness,Virléift
suffix,ness,Norwegian,awareness,bevissthet
suffix,ness,Norwegian,darkness,mørke
suffix,ness,Norwegian,kindness,vennlighet
suffix,ness,Norwegian,fondness,forkjærlighet
suffix,ness,Portuguese,awareness,consciência
suffix,ness,Portuguese,darkness,escuridao
suffix,ness,Portuguese,kindness,bondade
suffix,ness,Portuguese,fondness,carinho
suffix,ness,Scottish,awareness,mothachadh
suffix,ness,Scottish,darkness,darkness
suffix,ness,Scottish,kindness,kindness
suffix,ness,Scottish,fondness,fondness
suffix,ness,Spanish,awareness,conciencia
suffix,ness,Spanish,darkness,oscuridad
suffix,ness,Spanish,kindness,bondad
suffix,ness,Spanish,fondness,afición
suffix,ness,Swedish,awareness,medvetenhet
suffix,ness,Swedish,darkness,mörker
suffix,ness,Swedish,kindness,vänlighet
suffix,ness,Swedish,fondness,förkärlek
suffix,ness,Welsh,awareness,ymwybyddiaeth
suffix,ness,Welsh,darkness,tywyllwch
suffix,ness,Welsh,kindness,caredigrwydd
suffix,ness,Welsh,fondness,hoffter
suffix,or,Basque,conductor,zuzendaria
suffix,or,Basque,investigator,ikertzaile
suffix,or,Basque,translator,itzultzailea
suffix,or,Basque,distributor,banatzailea
suffix,or,Catalan,conductor,direcció
suffix,or,Catalan,investigator,investigador
suffix,or,Catalan,translator,traductor
suffix,or,Catalan,distributor,distribuïdor
suffix,or,Danish,conductor,dirigent
suffix,or,Danish,investigator,privatdetektiv
suffix,or,Danish,translator,oversætter
suffix,or,Danish,distributor,distributør
suffix,or,Dutch,conductor,dirigent
suffix,or,Dutch,investigator,onderzoeker
suffix,or,Dutch,translator,tolk
suffix,or,Dutch,distributor,distributeur
suffix,or,Estonian,conductor,dirigent
suffix,or,Estonian,investigator,uurija
suffix,or,Estonian,translator,tõlkija
suffix,or,Estonian,distributor,turustaja
suffix,or,Finnish,conductor,johdin
suffix,or,Finnish,investigator,tutkija
suffix,or,Finnish,translator,kääntäjä
suffix,or,Finnish,distributor,jakelija
suffix,or,French,conductor,conducteur
suffix,or,French,investigator,enquêteur
