type,affix,lang,word,trans
suffix,er,German,longer,Mehr
suffix,er,German,preacher,Prediger
suffix,er,German,teacher,Lehrer
suffix,er,Hungarian,bigger,nagyobb
suffix,er,Hungarian,dancer,táncos
suffix,er,Hungarian,faster,gyorsabb
suffix,er,Hungarian,fuller,fuller
suffix,er,Hungarian,longer,hosszabb
suffix,er,Hungarian,preacher,prédikátor
suffix,er,Hungarian,teacher,tanár
suffix,er,Icelandic,bigger,stærri
suffix,er,Icelandic,dancer,dansari
suffix,er,Icelandic,faster,hraðar
suffix,er,Icelandic,fuller,fuller
suffix,er,Icelandic,helper,hjálpar
suffix,er,Icelandic,longer,lengri
suffix,er,Icelandic,preacher,prestur
suffix,er,Icelandic,teacher,kennari
suffix,er,Irish,dancer,rinceoir
suffix,er,Irish,fuller,fuller
suffix,er,Irish,helper,cúntóir
suffix,er,Irish,preacher,preacher
suffix,er,Irish,teacher,múinteoir
suffix,er,Italian,dancer,ballerino
suffix,er,Italian,fuller,Fuller
suffix,er,Italian,helper,aiutante
suffix,er,Italian,preacher,predicatore
suffix,er,Italian,teacher,insegnante
suffix,er,Latin,bigger,maior
suffix,er,Latin,dancer,saltator
suffix,er,Latin,faster,velocius
suffix,er,Latin,fuller,plenius
suffix,er,Latin,helper,adiutor
suffix,er,Latin,longer,iam
suffix,er,Latin,preacher,praedicator
suffix,er,Latin,teacher,magister
suffix,er,Latvian,longer,vairs
suffix,er,Luxembourg,bigger,zweetgréisst
suffix,er,Luxembourg,dancer,Dänzer
suffix,er,Luxembourg,faster,séier
suffix,er,Luxembourg,fuller,vollere
suffix,er,Luxembourg,helper,Helfer
suffix,er,Luxembourg,longer,Méi
suffix,er,Luxembourg,preacher,Priedeger
suffix,er,Luxembourg,teacher,Enseignanten
suffix,er,Norwegian,bigger,større
suffix,er,Norwegian,dancer,danser
suffix,er,Norwegian,faster,raskere
suffix,er,Norwegian,fuller,Fuller
suffix,er,Norwegian,helper,Helper
suffix,er,Norwegian,longer,lenger
suffix,er,Norwegian,preacher,predikant
suffix,er,Norwegian,teacher,lærer
suffix,er,Portuguese,bigger,maior
suffix,er,Portuguese,dancer,dancarino
suffix,er,Portuguese,faster,rapidamente
suffix,er,Portuguese,fuller,cheia
suffix,er,Portuguese,helper,auxiliar
suffix,er,Portuguese,longer,mais
suffix,er,Portuguese,preacher,pregador
suffix,er,Portuguese,teacher,professor
suffix,er,Scottish,dancer,dancer
suffix,er,Scottish,fuller,fuller
suffix,er,Scottish,helper,helper
suffix,er,Scottish,preacher,preacher
suffix,er,Scottish,teacher,teacher
suffix,er,Spanish,dancer,bailarina
suffix,er,Spanish,fuller,fuller
suffix,er,Spanish,helper,ayudante
suffix,er,Spanish,longer,alargar
suffix,er,Spanish,preacher,predicador
suffix,er,Spanish,teacher,maestro
suffix,er,Swedish,bigger,största
suffix,er,Swedish,dancer,dansare
suffix,er,Swedish,faster,snabbare
suffix,er,Swedish,fuller,fullständig
suffix,er,Swedish,helper,hjälpare
suffix,er,Swedish,longer,längre
suffix,er,Swedish,preacher,predikant
suffix,er,Swedish,teacher,lärare
suffix,er,Welsh,bigger,mwy
suffix,er,Welsh,dancer,dawnsiwr
suffix,er,Welsh,faster,gyflymach
suffix,er,Welsh,fuller,fuller
suffix,er,Welsh,helper,cynorthwy-ydd
suffix,er,Welsh,longer,hwy
suffix,er,Welsh,preacher,pregethwr
suffix,eum,Basque,coliseum,koliseoan
suffix,eum,Basque,mausoleum,mausoleoa
suffix,eum,Basque,museum,museoa
suffix,eum,Catalan,coliseum,coliseum
suffix,eum,Catalan,mausoleum,mausoleu
suffix,eum,Catalan,museum,museu
suffix,eum,Danish,coliseum,Colosseum
suffix,eum,Danish,mausoleum,mausoleum
suffix,eum,Danish,museum,Museum
suffix,eum,Dutch,coliseum,Colosseum
suffix,eum,Dutch,mausoleum,praalgraf
suffix,eum,Dutch,museum,museum
suffix,eum,Estonian,coliseum,Coliseum
suffix,eum,Estonian,mausoleum,mausoleum
suffix,eum,Estonian,museum,muuseum
suffix,eum,Finnish,coliseum,Colosseum
suffix,eum,Finnish,mausoleum,mausoleumi
suffix,eum,Finnish,museum,museo
suffix,eum,French,coliseum,Colisée
suffix,eum,French,mausoleum,mausolée
suffix,eum,French,museum,musée
suffix,eum,German,coliseum,Kolosseum
suffix,eum,German,mausoleum,Mausoleum
suffix,eum,German,museum,Museum
suffix,eum,Hungarian,coliseum,Colosseum
suffix,eum,Hungarian,mausoleum,mauzóleum
suffix,eum,Hungarian,museum,Múzeum
suffix,eum,Icelandic,coliseum,hringleikahúsið
suffix,eum,Icelandic,mausoleum,mausoleum
suffix,eum,Icelandic,museum,safnið
suffix,eum,Irish,coliseum,coliseum
suffix,eum,Irish,mausoleum,mausoleum
suffix,eum,Irish,museum,músaem
suffix,eum,Italian,coliseum,Colosseo
suffix,eum,Italian,mausoleum,Mausoleo
suffix,eum,Italian,museum,Museo
suffix,eum,Latin,coliseum,coliseum
suffix,eum,Latin,mausoleum,mausoleum
suffix,eum,Latin,museum,museum
suffix,eum,Latvian,coliseum,Coliseum
suffix,eum,Latvian,mausoleum,mauzolejs
suffix,eum,Latvian,museum,muzejs
suffix,eum,Luxembourg,coliseum,Kolosseum
suffix,eum,Luxembourg,mausoleum,Mausoleum
suffix,eum,Luxembourg,museum,Museum
suffix,eum,Norwegian,coliseum,Colosseum
suffix,eum,Norwegian,mausoleum,mausoleet
suffix,eum,Norwegian,museum,museum
suffix,eum,Portuguese,coliseum,Coliseu
suffix,eum,Portuguese,mausoleum,Mausoléu
suffix,eum,Portuguese,museum,Museu
suffix,eum,Scottish,coliseum,coliseum
suffix,eum,Scottish,mausoleum,eileanan tarsainn
suffix,eum,Scottish,museum,taigh-tasgaidh
suffix,eum,Spanish,coliseum,coliseo
suffix,eum,Spanish,mausoleum,mausoleo
suffix,eum,Spanish,museum,Museum
suffix,eum,Swedish,coliseum,Colosseum
suffix,eum,Swedish,mausoleum,mausoleet
suffix,eum,Swedish,museum,Museum
suffix,eum,Welsh,coliseum,coliseum
suffix,eum,Welsh,mausoleum,mausoleum
suffix,eum,Welsh,museum,amgueddfa
suffix,eur,Basque,provacateur,hornitzaile
suffix,eur,Basque,restauranteur,restauranteur
suffix,eur,Catalan,provacateur,provacateur
suffix,eur,Catalan,restauranteur,restauranteur
suffix,eur,Danish,provacateur,provacatør
suffix,eur,Danish,restauranteur,restauranteur
suffix,eur,Dutch,provacateur,provacateur
suffix,eur,Estonian,provacateur,provacateur
suffix,eur,Estonian,restauranteur,restauranteur
suffix,eur,Finnish,provacateur,provacateur
suffix,eur,Finnish,restauranteur,ravintoloitsija
suffix,eur,French,provacateur,provacateur
suffix,eur,French,restauranteur,restauranteur
suffix,eur,German,provacateur,provacateur
suffix,eur,German,restauranteur,restaurantführer
suffix,eur,Hungarian,provacateur,provacateur
suffix,eur,Hungarian,restauranteur,étterem
suffix,eur,Icelandic,provacateur,forskotið
suffix,eur,Icelandic,restauranteur,veitingahúseur
suffix,eur,Irish,provacateur,provacateur
suffix,eur,Irish,restauranteur,restauranteur
suffix,eur,Italian,provacateur,provacateur
suffix,eur,Italian,restauranteur,ristoratore
suffix,eur,Latin,provacateur,provacateur
suffix,eur,Latin,restauranteur,restauranteur
suffix,eur,Latvian,provacateur,provacateur
suffix,eur,Latvian,restauranteur,restauranteur
suffix,eur,Luxembourg,provacateur,provacateur
suffix,eur,Luxembourg,restauranteur,restaurantführer
suffix,eur,Norwegian,provacateur,provacateur
suffix,eur,Norwegian,restauranteur,restauranteur
suffix,eur,Portuguese,provacateur,provacateur
suffix,eur,Portuguese,restauranteur,restauranteur
suffix,eur,Scottish,provacateur,provacateur
suffix,eur,Scottish,restauranteur,restauranteur
suffix,eur,Spanish,provacateur,provacateur
suffix,eur,Spanish,restauranteur,restaurantero
suffix,eur,Swedish,provacateur,provacateur
suffix,eur,Swedish,restauranteur,restauranteur
suffix,eur,Welsh,provacateur,provacateur
suffix,eur,Welsh,restauranteur,restauranteur
suffix,ful,Basque,beautiful,ederra
suffix,ful,Basque,fanciful,batzartzen
suffix,ful,Basque,grateful,eskerrak
suffix,ful,Basque,wonderful,zoragarria
suffix,ful,Catalan,beautiful,guapes
suffix,ful,Catalan,fanciful,fanciful
suffix,ful,Catalan,grateful,agraït
suffix,ful,Catalan,wonderful,fantàstic
suffix,ful,Danish,beautiful,smuk
suffix,ful,Danish,fanciful,fantasifuld
suffix,ful,Danish,grateful,taknemmelig
suffix,ful,Danish,wonderful,vidunderlig
suffix,ful,Dutch,beautiful,prachtig
suffix,ful,Dutch,fanciful,fantasievol
suffix,ful,Dutch,grateful,dankbaar
suffix,ful,Dutch,wonderful,prachtig
suffix,ful,Estonian,beautiful,ilus
suffix,ful,Estonian,fanciful,tujukas
suffix,ful,Estonian,grateful,tänulik
suffix,ful,Estonian,wonderful,imeline
suffix,ful,Finnish,beautiful,kaunis
suffix,ful,Finnish,fanciful,mielikuvituksellinen
suffix,ful,Finnish,grateful,kiitollinen
suffix,ful,Finnish,wonderful,ihana
suffix,ful,French,beautiful,beau
suffix,ful,French,fanciful,fantaisiste
suffix,ful,French,grateful,reconnaissant
suffix,ful,French,wonderful,merveilleux
suffix,ful,German,beautiful,schön
suffix,ful,German,fanciful,phantasievoll
suffix,ful,German,grateful,dankbar
suffix,ful,German,wonderful,wunderbar
suffix,ful,Hungarian,fanciful,fantáziadús
suffix,ful,Hungarian,grateful,hálás
suffix,ful,Hungarian,wonderful,csodálatos
suffix,ful,Icelandic,beautiful,fallegt
suffix,ful,Icelandic,fanciful,frans
suffix,ful,Icelandic,grateful,þakklát
suffix,ful,Icelandic,wonderful,dásamlegt
suffix,ful,Irish,beautiful,álainn
suffix,ful,Irish,fanciful,fanciful
suffix,ful,Irish,grateful,buíoch
suffix,ful,Irish,wonderful,iontach
suffix,ful,Italian,beautiful,bello
suffix,ful,Italian,fanciful,fantasioso
suffix,ful,Italian,grateful,grato
suffix,ful,Italian,wonderful,meraviglioso
suffix,ful,Latin,beautiful,pulchra
suffix,ful,Latin,fanciful,deliciae
suffix,ful,Latin,grateful,gratum
suffix,ful,Latin,wonderful,mira
suffix,ful,Latvian,beautiful,skaists
suffix,ful,Luxembourg,beautiful,schéin
suffix,ful,Luxembourg,fanciful,phantasievoll
suffix,ful,Luxembourg,wonderful,schéin
suffix,ful,Norwegian,beautiful,vakre
suffix,ful,Norwegian,fanciful,fantasifull
suffix,ful,Norwegian,grateful,takknemlig
suffix,ful,Norwegian,wonderful,fantastisk
suffix,ful,Portuguese,beautiful,belo
suffix,ful,Portuguese,fanciful,fantasioso
suffix,ful,Portuguese,grateful,grato
suffix,ful,Portuguese,wonderful,maravilhoso
suffix,ful,Scottish,beautiful,beautiful
suffix,ful,Scottish,fanciful,fanciful
suffix,ful,Scottish,grateful,taingeil
suffix,ful,Scottish,wonderful,iongantach
suffix,ful,Spanish,beautiful,hermoso
suffix,ful,Spanish,fanciful,fantasía
suffix,ful,Spanish,grateful,agradecido
suffix,ful,Spanish,wonderful,maravilloso
suffix,ful,Swedish,beautiful,vacker
suffix,ful,Swedish,fanciful,fantasifull
suffix,ful,Swedish,grateful,tacksam
suffix,ful,Swedish,wonderful,underbar
suffix,ful,Welsh,beautiful,hardd
suffix,ful,Welsh,fanciful,ffansïol
suffix,ful,Welsh,wonderful,gwych
suffix,gon,Basque,dodecahedron,dodekaedroa
suffix,gon,Basque,polygon,poligonoa
suffix,gon,Catalan,dodecahedron,dodecaedre
suffix,gon,Catalan,polygon,polígon
suffix,gon,Danish,dodecahedron,dodecahedron
suffix,gon,Danish,polygon,polygon
suffix,gon,Dutch,dodecahedron,dodecaëder
suffix,gon,Dutch,polygon,polygoon
suffix,gon,Estonian,dodecahedron,dodekaeeder
suffix,gon,Estonian,polygon,hulknurk
suffix,gon,Finnish,dodecahedron,dodekaedri
suffix,gon,Finnish,polygon,monikulmio
suffix,gon,French,dodecahedron,dodécaèdre
suffix,gon,French,polygon,polygone
suffix,gon,German,dodecahedron,Dodekaeder
suffix,gon,German,polygon,Polygon
suffix,gon,Hungarian,dodecahedron,dodekaéder
suffix,gon,Hungarian,polygon,sokszög
suffix,gon,Icelandic,dodecahedron,tólfflötungur
suffix,gon,Icelandic,polygon,marghyrningur
suffix,gon,Irish,dodecahedron,dóideacaihéadrán
suffix,gon,Irish,polygon,polagán
suffix,gon,Italian,dodecahedron,dodecaedro
suffix,gon,Italian,polygon,poligono
suffix,gon,Latin,dodecahedron,dodecahedron
suffix,gon,Latin,polygon,polygonum
suffix,gon,Latvian,dodecahedron,dodekaedrs
suffix,gon,Luxembourg,dodecahedron,Dodekaeder
suffix,gon,Luxembourg,polygon,Polygon
suffix,gon,Norwegian,dodecahedron,dodekaeder
suffix,gon,Norwegian,polygon,polygon
suffix,gon,Portuguese,dodecahedron,dodecaedro
suffix,gon,Portuguese,polygon,Poligono
suffix,gon,Scottish,dodecahedron,dodecahedron
suffix,gon,Scottish,polygon,polygon
suffix,gon,Spanish,dodecahedron,dodecaedro
suffix,gon,Spanish,polygon,poligonal
suffix,gon,Swedish,dodecahedron,dodekaeder
suffix,gon,Swedish,polygon,polygon
suffix,gon,Welsh,dodecahedron,dodecahedron
suffix,gon,Welsh,polygon,polygon
suffix,ian,Basque,amphibian,anfibio
suffix,ian,Basque,reptilian,reptilian
suffix,ian,Basque,thespian,thespian
suffix,ian,Catalan,amphibian,amfibis
suffix,ian,Catalan,reptilian,reptilià
suffix,ian,Catalan,thespian,tespià
suffix,ian,Danish,amphibian,Padde
suffix,ian,Danish,reptilian,reptilian
suffix,ian,Danish,thespian,thespian
suffix,ian,Dutch,amphibian,amfibie
suffix,ian,Dutch,reptilian,reptiel
suffix,ian,Dutch,thespian,thespian
suffix,ian,Estonian,amphibian,kahepaikne
suffix,ian,Estonian,reptilian,roomaja
suffix,ian,Estonian,thespian,thespian
suffix,ian,Finnish,amphibian,sammakkoeläin
suffix,ian,Finnish,reptilian,matelija
suffix,ian,Finnish,thespian,thespian
suffix,ian,French,amphibian,amphibiens
suffix,ian,French,reptilian,reptilien
suffix,ian,French,thespian,thespian
suffix,ian,German,amphibian,Amphibie
suffix,ian,German,reptilian,Reptilian
suffix,ian,German,thespian,thespian
suffix,ian,Hungarian,thespian,theszpiai
suffix,ian,Icelandic,amphibian,froskdýr
suffix,ian,Icelandic,reptilian,reptilian
suffix,ian,Icelandic,thespian,thespian
suffix,ian,Irish,amphibian,amfaibiaigh
suffix,ian,Irish,reptilian,reptilian
suffix,ian,Irish,thespian,thespian
suffix,ian,Italian,amphibian,anfibio
suffix,ian,Italian,reptilian,Rettile
suffix,ian,Italian,thespian,tespiano
suffix,ian,Latin,amphibian,amphibian
suffix,ian,Latin,reptilian,reptilian
suffix,ian,Latin,thespian,thespian
suffix,ian,Latvian,amphibian,abinieku
suffix,ian,Latvian,thespian,thespian
suffix,ian,Luxembourg,amphibian,Amphibie
suffix,ian,Luxembourg,reptilian,Reptilian
suffix,ian,Luxembourg,thespian,thespian
suffix,ian,Norwegian,amphibian,amfibier
suffix,ian,Norwegian,reptilian,reptilian
suffix,ian,Norwegian,thespian,thespian
suffix,ian,Portuguese,amphibian,anfibio
suffix,ian,Portuguese,reptilian,reptiliano
suffix,ian,Portuguese,thespian,dramatico
suffix,ian,Scottish,amphibian,amphibian
suffix,ian,Scottish,reptilian,reptilian
suffix,ian,Scottish,thespian,thespian
suffix,ian,Spanish,amphibian,anfibio
suffix,ian,Spanish,reptilian,reptiliano
suffix,ian,Spanish,thespian,teatro
suffix,ian,Swedish,amphibian,amfibie
suffix,ian,Swedish,reptilian,drakvarelsen
suffix,ian,Swedish,thespian,thespian
suffix,ian,Welsh,amphibian,amffibiaid
suffix,ian,Welsh,reptilian,reptilian
suffix,ian,Welsh,thespian,thespian
suffix,ible,Basque,credible,sinesgarria
suffix,ible,Basque,reprehensible,gaitzesgarria
suffix,ible,Basque,sensible,zentzuzko
suffix,ible,Basque,terrible,izugarria
suffix,ible,Catalan,credible,creïble
suffix,ible,Catalan,reprehensible,reprovable
suffix,ible,Catalan,sensible,sensat
suffix,ible,Catalan,terrible,terrible
suffix,ible,Danish,credible,troværdig
suffix,ible,Danish,reprehensible,forkastelig
suffix,ible,Danish,sensible,fornuftig
suffix,ible,Danish,terrible,forfærdelig
suffix,ible,Dutch,credible,geloofwaardig
suffix,ible,Dutch,reprehensible,laakbaar
suffix,ible,Dutch,sensible,verstandig
suffix,ible,Dutch,terrible,verschrikkelijk
suffix,ible,Estonian,credible,usaldusväärne
suffix,ible,Estonian,reprehensible,taunitav
suffix,ible,Estonian,sensible,mõistlik
suffix,ible,Estonian,terrible,kohutav
suffix,ible,Finnish,credible,uskottava
suffix,ible,Finnish,reprehensible,tuomittavaa
suffix,ible,Finnish,sensible,järkevä
suffix,ible,Finnish,terrible,kauhea
suffix,ible,French,credible,crédible
suffix,ible,French,reprehensible,répréhensible
suffix,ible,French,sensible,sensible
suffix,ible,French,terrible,terrible
suffix,ible,German,credible,glaubwürdig
suffix,ible,German,reprehensible,verwerflich
suffix,ible,German,sensible,sinnvoll
suffix,ible,German,terrible,schrecklich
suffix,ible,Hungarian,credible,hiteles
suffix,ible,Hungarian,sensible,értelmes
suffix,ible,Icelandic,credible,trúverðug
suffix,ible,Icelandic,reprehensible,ámælisvert
suffix,ible,Icelandic,sensible,skynsamlegt
suffix,ible,Icelandic,terrible,hræðilegur
suffix,ible,Irish,credible,inchreidte
suffix,ible,Irish,reprehensible,reprehensible
suffix,ible,Irish,sensible,ciallmhar
suffix,ible,Irish,terrible,uafásach
suffix,ible,Italian,credible,credibile
suffix,ible,Italian,reprehensible,riprovevole
suffix,ible,Italian,sensible,ragionevole
suffix,ible,Italian,terrible,terribile
suffix,ible,Latin,credible,credibile
suffix,ible,Latin,reprehensible,reprehensibile
suffix,ible,Latin,sensible,sensibile
suffix,ible,Latin,terrible,terribilis
suffix,ible,Latvian,credible,ticams
suffix,ible,Luxembourg,credible,glaubwürdig
suffix,ible,Luxembourg,reprehensible,verwerflich
suffix,ible,Luxembourg,sensible,sënnvoll
suffix,ible,Luxembourg,terrible,schrecklich
suffix,ible,Norwegian,credible,troverdig
suffix,ible,Norwegian,reprehensible,forkastelig
suffix,ible,Norwegian,sensible,fornuftig
suffix,ible,Norwegian,terrible,forferdelig
suffix,ible,Portuguese,credible,credivel
suffix,ible,Portuguese,reprehensible,repreensivel
suffix,ible,Portuguese,sensible,sensato
suffix,ible,Portuguese,terrible,terrivel
suffix,ible,Scottish,credible,credible
suffix,ible,Scottish,reprehensible,reprehensible
suffix,ible,Scottish,terrible,cho
suffix,ible,Spanish,credible,creíble
suffix,ible,Spanish,reprehensible,censurable
suffix,ible,Spanish,sensible,sensato
suffix,ible,Spanish,terrible,terrible
suffix,ible,Swedish,credible,trovärdig
suffix,ible,Swedish,reprehensible,förkastlig
suffix,ible,Swedish,sensible,förnuftig
suffix,ible,Swedish,terrible,fruktansvärd
suffix,ible,Welsh,credible,gredadwy
suffix,ible,Welsh,reprehensible,ceryddadwy
suffix,ible,Welsh,sensible,synhwyrol
suffix,ible,Welsh,terrible,ofnadwy
suffix,ic,Basque,heroic,heroiko
suffix,ic,Basque,iconic,iñaki
suffix,ic,Basque,organic,organikoa
suffix,ic,Basque,poetic,poetikoa
suffix,ic,Catalan,heroic,heroic
suffix,ic,Catalan,iconic,icònic
suffix,ic,Catalan,organic,ecològic
suffix,ic,Catalan,poetic,poetic
suffix,ic,Danish,heroic,heroisk
suffix,ic,Danish,iconic,ikonisk
suffix,ic,Danish,organic,økologisk
suffix,ic,Danish,poetic,poetisk
suffix,ic,Dutch,heroic,heroïsch
suffix,ic,Dutch,iconic,iconisch
suffix,ic,Dutch,organic,organisch
suffix,ic,Dutch,poetic,poëtisch
suffix,ic,Estonian,heroic,kangelaslik
suffix,ic,Estonian,iconic,ikooniks
suffix,ic,Estonian,organic,orgaaniline
suffix,ic,Estonian,poetic,poeetiline
suffix,ic,Finnish,heroic,sankarillinen
suffix,ic,Finnish,iconic,ikoninen
suffix,ic,Finnish,organic,orgaaninen
suffix,ic,Finnish,poetic,runollinen
suffix,ic,French,heroic,héroïque
suffix,ic,French,iconic,emblématique
suffix,ic,French,organic,organique
suffix,ic,French,poetic,poétique
suffix,ic,German,heroic,Heroisch
suffix,ic,German,iconic,ikonisch
suffix,ic,German,organic,organisch
suffix,ic,German,poetic,poetisch
suffix,ic,Hungarian,iconic,ikonikus
suffix,ic,Hungarian,organic,organikus
suffix,ic,Icelandic,heroic,hetjulegur
suffix,ic,Icelandic,iconic,helgimynda
suffix,ic,Icelandic,organic,lífræn
suffix,ic,Icelandic,poetic,ljóðræn
suffix,ic,Irish,heroic,heroic
suffix,ic,Irish,iconic,íocónach
suffix,ic,Irish,organic,orgánach
suffix,ic,Irish,poetic,fileata
suffix,ic,Italian,heroic,eroico
suffix,ic,Italian,iconic,iconico
suffix,ic,Italian,organic,organico
suffix,ic,Italian,poetic,poetico
suffix,ic,Latin,heroic,"heroico,"
suffix,ic,Latin,iconic,iconicus
suffix,ic,Latin,organic,organic
suffix,ic,Latin,poetic,poetica
suffix,ic,Latvian,iconic,ikonu
suffix,ic,Latvian,organic,organiskais
suffix,ic,Luxembourg,heroic,Heroisch
suffix,ic,Luxembourg,iconic,ikonisch
suffix,ic,Luxembourg,organic,organisch
suffix,ic,Luxembourg,poetic,poetisch
suffix,ic,Norwegian,heroic,heltemodig
suffix,ic,Norwegian,iconic,ikonisk
suffix,ic,Norwegian,organic,organisk
suffix,ic,Norwegian,poetic,poetisk
suffix,ic,Portuguese,heroic,Heroico
suffix,ic,Portuguese,iconic,iconico
suffix,ic,Portuguese,organic,organico
suffix,ic,Portuguese,poetic,poetico
suffix,ic,Scottish,heroic,heroic
suffix,ic,Scottish,iconic,ainmeil
suffix,ic,Scottish,organic,organic
suffix,ic,Scottish,poetic,poetic
suffix,ic,Spanish,heroic,heroico
suffix,ic,Spanish,iconic,icónico
suffix,ic,Spanish,organic,orgánico
suffix,ic,Spanish,poetic,poético
suffix,ic,Swedish,heroic,heroisk
suffix,ic,Swedish,iconic,ikonisk
suffix,ic,Swedish,organic,organisk
suffix,ic,Swedish,poetic,poetisk
suffix,ic,Welsh,heroic,arwrol
suffix,ic,Welsh,iconic,eiconig
suffix,ic,Welsh,organic,organig
suffix,ic,Welsh,poetic,barddonol
suffix,ing,Basque,driving,gidatzen
suffix,ing,Basque,laughing,barre
suffix,ing,Basque,swimming,igeriketa
suffix,ing,Basque,writing,grabatzen
suffix,ing,Catalan,driving,conducció
suffix,ing,Catalan,laughing,riure
suffix,ing,Catalan,swimming,natació
suffix,ing,Catalan,writing,escriptura
suffix,ing,Danish,driving,kørsel
suffix,ing,Danish,laughing,grin
suffix,ing,Danish,swimming,svømning
suffix,ing,Danish,writing,skriftligt
suffix,ing,Dutch,driving,rijden
suffix,ing,Dutch,laughing,lachen
suffix,ing,Dutch,swimming,zwem
suffix,ing,Dutch,writing,schriftelijk
suffix,ing,Estonian,driving,sõidu
suffix,ing,Estonian,laughing,naermine
suffix,ing,Estonian,swimming,ujumine
suffix,ing,Estonian,writing,kirjalik
suffix,ing,Finnish,driving,ajo
suffix,ing,Finnish,laughing,nauraa
suffix,ing,Finnish,swimming,uima
suffix,ing,Finnish,writing,kirjallisesti
suffix,ing,French,driving,conduite
suffix,ing,French,laughing,rire
suffix,ing,French,swimming,natation
suffix,ing,French,writing,écriture
suffix,ing,German,driving,fahren
suffix,ing,German,laughing,lachen
suffix,ing,German,swimming,Swimmingpool
suffix,ing,German,writing,schriftlich
suffix,ing,Hungarian,driving,vezetés
suffix,ing,Hungarian,laughing,nevetve
suffix,ing,Hungarian,swimming,úszás
suffix,ing,Hungarian,writing,írás
suffix,ing,Icelandic,driving,akstur
suffix,ing,Icelandic,laughing,hlæja
suffix,ing,Icelandic,swimming,sund
suffix,ing,Icelandic,writing,skrifa
suffix,ing,Irish,driving,tiomána
suffix,ing,Irish,swimming,snámha
suffix,ing,Irish,writing,scríobh
suffix,ing,Italian,driving,guida
suffix,ing,Italian,laughing,ridere
suffix,ing,Italian,swimming,nuoto
suffix,ing,Italian,writing,scrittura
suffix,ing,Latin,driving,pulsis
suffix,ing,Latin,laughing,ridens
suffix,ing,Latin,swimming,natantes
suffix,ing,Latin,writing,scriptum
suffix,ing,Latvian,laughing,smejoties
suffix,ing,Latvian,writing,rakstiski
suffix,ing,Luxembourg,driving,bobet
suffix,ing,Luxembourg,laughing,lachen
suffix,ing,Luxembourg,swimming,Swimmingpool
suffix,ing,Luxembourg,writing,germanescht
suffix,ing,Norwegian,driving,kjøring
suffix,ing,Norwegian,laughing,ler
suffix,ing,Norwegian,swimming,svømming
suffix,ing,Norwegian,writing,skrive
suffix,ing,Portuguese,driving,conducao
suffix,ing,Portuguese,laughing,risonho
suffix,ing,Portuguese,swimming,piscina
suffix,ing,Portuguese,writing,escrita
suffix,ing,Scottish,driving,a'dràibheadh
suffix,ing,Scottish,laughing,laughing
suffix,ing,Scottish,swimming,snàmh
suffix,ing,Scottish,writing,a'sgrìobhadh
suffix,ing,Spanish,driving,conducción
suffix,ing,Spanish,laughing,risa
suffix,ing,Spanish,swimming,natación
suffix,ing,Spanish,writing,escritura
suffix,ing,Swedish,driving,körning
suffix,ing,Swedish,laughing,skratta
suffix,ing,Swedish,swimming,swimmingpool
suffix,ing,Swedish,writing,skriva
suffix,ing,Welsh,driving,gyrru
suffix,ing,Welsh,laughing,chwerthin
suffix,ing,Welsh,swimming,nofio
suffix,ing,Welsh,writing,ysgrifennu
suffix,ion,Basque,celebration,ospakizuna
suffix,ion,Basque,decision,erabakia
suffix,ion,Basque,opinion,iritzia
suffix,ion,Basque,revision,berrikuspena:
suffix,ion,Catalan,celebration,celebració
suffix,ion,Catalan,decision,decisió
suffix,ion,Catalan,opinion,opinió
suffix,ion,Catalan,revision,revisió
suffix,ion,Danish,celebration,fest
suffix,ion,Danish,decision,beslutning
suffix,ion,Danish,opinion,udtalelse
suffix,ion,Danish,revision,revision
suffix,ion,Dutch,celebration,viering
suffix,ion,Dutch,decision,beslissing
suffix,ion,Dutch,opinion,mening
suffix,ion,Dutch,revision,herziening
suffix,ion,Estonian,celebration,tähistamine
suffix,ion,Estonian,decision,otsus
suffix,ion,Estonian,opinion,arvamus
suffix,ion,Estonian,revision,läbivaatamine
suffix,ion,Finnish,celebration,juhla
suffix,ion,Finnish,decision,päätös
suffix,ion,Finnish,opinion,lausunto
suffix,ion,Finnish,revision,tarkistus
suffix,ion,French,celebration,célébration
suffix,ion,French,decision,décision
suffix,ion,French,opinion,avis
suffix,ion,French,revision,révision
suffix,ion,German,celebration,Feier
suffix,ion,German,decision,Entscheidung
suffix,ion,German,opinion,Meinung
suffix,ion,German,revision,Revision
suffix,ion,Hungarian,celebration,ünneplés
suffix,ion,Hungarian,decision,határozat
suffix,ion,Hungarian,opinion,vélemény
suffix,ion,Hungarian,revision,felülvizsgálat
suffix,ion,Icelandic,celebration,hátíð
suffix,ion,Icelandic,decision,ákvörðun
suffix,ion,Icelandic,opinion,álit
suffix,ion,Icelandic,revision,útgáfa
suffix,ion,Irish,celebration,ceiliúradh
suffix,ion,Irish,decision,cinneadh
suffix,ion,Irish,opinion,tuairim
suffix,ion,Irish,revision,athbhreithniú
suffix,ion,Italian,celebration,celebrazione
suffix,ion,Italian,decision,decisione
suffix,ion,Italian,opinion,parere
suffix,ion,Italian,revision,revisione
suffix,ion,Latin,celebration,celebratio
suffix,ion,Latin,decision,iudicium
suffix,ion,Latin,opinion,sententia
suffix,ion,Latin,revision,revision
suffix,ion,Latvian,opinion,atzinums
suffix,ion,Luxembourg,celebration,Feier
